step,selected_feature,family,n_selected,n_remaining,rmse,worst_case
1,delta_Surface area (sq. km)_lag25,delta_Surface area (sq. km),1,864,1.311343554987563,2.837293560001993
2,delta_Oil consumption_lag7,delta_Oil consumption,2,837,0.781039287430593,1.6364712280160645
3,delta_Energy use_lag15,delta_Energy use,3,810,0.48280551304013547,0.9966749887054682
4,delta_t2m_lag13,delta_t2m,4,783,0.3895152320621284,0.575816742867481
5,delta_v10_lag13,delta_v10,5,756,0.34892345726157675,0.5405995417372336
6,"delta_Life expectancy at birth, total (years)_lag19","delta_Life expectancy at birth, total (years)",6,729,0.33161878926222566,0.5407907033067159
