step,selected_feature,family,n_selected,n_remaining,rmse,worst_case
1,delta_t2m_lag1,delta_t2m,1,160,1.5396944848477996,3.3317945299918392
2,delta_u10_lag1,delta_u10,2,155,1.293051361096724,2.807773964442788
3,delta_Raw materials extracted_lag5,delta_Raw materials extracted,3,150,1.0664039409015633,2.443125235124114
4,delta_Gini index_lag2,delta_Gini index,4,145,1.055339360209168,2.2661187520461112
