step,selected_feature,family,n_selected,n_remaining,rmse,worst_case
1,"delta_Life expectancy at birth, total (years)_lag1","delta_Life expectancy at birth, total (years)",1,32,2.1156563797522816,4.671836514366021
2,delta_Natural gas production_y_lag1,delta_Natural gas production_y,2,31,2.1691440918437412,4.1243822764280935
3,delta_Oil consumption_lag1,delta_Oil consumption,3,30,1.889285119472498,4.061587591064324
4,delta_Renewable electricity output (% of total electricity output)_lag1,delta_Renewable electricity output (% of total electricity output),4,29,2.038920496350409,3.8370704840544363
