step,selected_feature,family,n_selected,n_remaining,rmse,worst_case
1,delta_Energy use_lag2,delta_Energy use,1,672,2.351791825745108,3.633122189351809
2,delta_Raw materials extracted_lag9,delta_Raw materials extracted,2,651,2.0643601927626563,3.633122189351809
3,"delta_Population, total_lag15","delta_Population, total",3,630,2.0601931159191738,3.633122189351809
4,"delta_Life expectancy at birth, total (years)_lag5","delta_Life expectancy at birth, total (years)",4,609,2.0588838345979847,3.633122189351809
5,delta_GDP (current US$)_lag4,delta_GDP (current US$),5,588,2.058528295336754,3.633122189351809
6,delta_Gini index_lag2,delta_Gini index,6,567,2.058504615190242,3.633122189351809
